Date,Close_Final
2010-01-04 00:00:00+05:30,267.551513671875
2010-01-05 00:00:00+05:30,267.62261962890625
2010-01-06 00:00:00+05:30,261.57135009765625
2010-01-07 00:00:00+05:30,254.29217529296875
2010-01-08 00:00:00+05:30,249.09519958496094
2010-01-11 00:00:00+05:30,254.2210235595703
2010-01-12 00:00:00+05:30,266.9819030761719
2010-01-13 00:00:00+05:30,280.68597412109375
2010-01-14 00:00:00+05:30,277.58917236328125
2010-01-15 00:00:00+05:30,281.700439453125
2010-01-18 00:00:00+05:30,285.54473876953125
2010-01-19 00:00:00+05:30,277.89178466796875
2010-01-20 00:00:00+05:30,277.428955078125
2010-01-21 00:00:00+05:30,274.3144836425781
2010-01-22 00:00:00+05:30,269.75830078125
2010-01-25 00:00:00+05:30,269.1708984375
2010-01-27 00:00:00+05:30,265.28082275390625
2010-01-28 00:00:00+05:30,264.7275695800781
2010-01-29 00:00:00+05:30,262.74688720703125
2010-02-01 00:00:00+05:30,266.2978210449219
2010-02-02 00:00:00+05:30,263.5319519042969
2010-02-03 00:00:00+05:30,268.724853515625
2010-02-04 00:00:00+05:30,263.6390380859375
2010-02-05 00:00:00+05:30,258.2142028808594
2010-02-08 00:00:00+05:30,258.4462585449219
2010-02-09 00:00:00+05:30,262.3720397949219
2010-02-10 00:00:00+05:30,261.3550109863281
2010-02-11 00:00:00+05:30,265.0666198730469
2010-02-15 00:00:00+05:30,266.2978210449219
2010-02-16 00:00:00+05:30,270.5807189941406
2010-02-17 00:00:00+05:30,270.7591247558594
2010-02-18 00:00:00+05:30,270.812744140625
2010-02-19 00:00:00+05:30,267.8683776855469
2010-02-22 00:00:00+05:30,270.2594299316406
2010-02-23 00:00:00+05:30,271.9903564453125
2010-02-24 00:00:00+05:30,273.1502685546875
2010-02-25 00:00:00+05:30,273.47149658203125
2010-02-26 00:00:00+05:30,271.88323974609375
2010-03-02 00:00:00+05:30,272.3829650878906
2010-03-03 00:00:00+05:30,274.36383056640625
2010-03-04 00:00:00+05:30,272.6327819824219
2010-03-05 00:00:00+05:30,272.16888427734375
2010-03-08 00:00:00+05:30,272.2046203613281
2010-03-09 00:00:00+05:30,274.34588623046875
2010-03-10 00:00:00+05:30,278.3966979980469
2010-03-11 00:00:00+05:30,282.518798828125
2010-03-12 00:00:00+05:30,284.4281921386719
2010-03-15 00:00:00+05:30,291.9408874511719
2010-03-16 00:00:00+05:30,295.86669921875
2010-03-17 00:00:00+05:30,300.0424499511719
2010-03-18 00:00:00+05:30,294.74249267578125
2010-03-19 00:00:00+05:30,292.9759521484375
2010-03-22 00:00:00+05:30,295.3670349121094
2010-03-23 00:00:00+05:30,295.74176025390625
2010-03-25 00:00:00+05:30,296.1522216796875
2010-03-26 00:00:00+05:30,294.4570617675781
2010-03-29 00:00:00+05:30,289.7817077636719
2010-03-30 00:00:00+05:30,285.51678466796875
2010-03-31 00:00:00+05:30,278.61083984375
2010-04-01 00:00:00+05:30,288.3005676269531
2010-04-05 00:00:00+05:30,286.7123718261719
