Date,Close_Final
2010-01-04 00:00:00+05:30,74.94452667236328
2010-01-05 00:00:00+05:30,75.01045227050781
2010-01-06 00:00:00+05:30,75.06095886230469
2010-01-07 00:00:00+05:30,75.25648498535156
2010-01-08 00:00:00+05:30,75.3553466796875
2010-01-11 00:00:00+05:30,75.05217742919922
2010-01-12 00:00:00+05:30,74.4831771850586
2010-01-13 00:00:00+05:30,74.22394561767578
2010-01-14 00:00:00+05:30,73.98230743408203
2010-01-15 00:00:00+05:30,74.43702697753906
2010-01-18 00:00:00+05:30,77.62252044677734
2010-01-19 00:00:00+05:30,78.17394256591797
2010-01-20 00:00:00+05:30,77.15898895263672
2010-01-21 00:00:00+05:30,75.2059555053711
2010-01-22 00:00:00+05:30,73.68792724609375
2010-01-25 00:00:00+05:30,72.79158782958984
2010-01-27 00:00:00+05:30,70.17727661132812
2010-01-28 00:00:00+05:30,70.00372314453125
2010-01-29 00:00:00+05:30,71.66456604003906
2010-02-01 00:00:00+05:30,70.28934478759766
2010-02-02 00:00:00+05:30,69.38201141357422
2010-02-03 00:00:00+05:30,71.29988861083984
2010-02-04 00:00:00+05:30,71.03624725341797
2010-02-05 00:00:00+05:30,69.12937927246094
2010-02-08 00:00:00+05:30,68.86796569824219
2010-02-09 00:00:00+05:30,69.05469512939453
2010-02-10 00:00:00+05:30,70.01690673828125
2010-02-11 00:00:00+05:30,70.21243286132812
2010-02-15 00:00:00+05:30,70.90665435791016
2010-02-16 00:00:00+05:30,70.58150482177734
2010-02-17 00:00:00+05:30,72.75863647460938
2010-02-18 00:00:00+05:30,73.98011779785156
2010-02-19 00:00:00+05:30,74.42606353759766
2010-02-22 00:00:00+05:30,74.5447006225586
2010-02-23 00:00:00+05:30,74.73802185058594
2010-02-24 00:00:00+05:30,74.71604919433594
2010-02-25 00:00:00+05:30,74.30082702636719
2010-02-26 00:00:00+05:30,74.90497589111328
2010-03-02 00:00:00+05:30,76.66908264160156
2010-03-03 00:00:00+05:30,78.06189727783203
2010-03-04 00:00:00+05:30,78.25963592529297
2010-03-05 00:00:00+05:30,78.38484954833984
2010-03-08 00:00:00+05:30,78.39363861083984
2010-03-09 00:00:00+05:30,79.5799560546875
2010-03-10 00:00:00+05:30,79.7227554321289
2010-03-11 00:00:00+05:30,80.27196502685547
2010-03-12 00:00:00+05:30,79.14277648925781
2010-03-15 00:00:00+05:30,79.6392593383789
2010-03-16 00:00:00+05:30,79.28998565673828
2010-03-17 00:00:00+05:30,79.42615509033203
2010-03-18 00:00:00+05:30,79.12738037109375
2010-03-19 00:00:00+05:30,79.96002197265625
2010-03-22 00:00:00+05:30,80.71794128417969
2010-03-23 00:00:00+05:30,82.77861785888672
2010-03-25 00:00:00+05:30,84.63058471679688
2010-03-26 00:00:00+05:30,85.74221801757812
2010-03-29 00:00:00+05:30,86.33976745605469
2010-03-30 00:00:00+05:30,83.78260803222656
2010-03-31 00:00:00+05:30,84.9535140991211
2010-04-01 00:00:00+05:30,85.20618438720703
2010-04-05 00:00:00+05:30,85.61260223388672
2010-04-06 00:00:00+05:30,84.92717742919922
2010-04-07 00:00:00+05:30,84.87664794921875
2010-04-08 00:00:00+05:30,83.6046371459961
2010-04-09 00:00:00+05:30,85.64994049072266
2010-04-12 00:00:00+05:30,85.8630599975586
2010-04-13 00:00:00+05:30,85.75318908691406
2010-04-15 00:00:00+05:30,85.98828125
2010-04-16 00:00:00+05:30,86.30461120605469
2010-04-19 00:00:00+05:30,84.97989654541016
